Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","238","Éthiopie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","490.495538","Fc","Donnée calculée",""
"MK","Indicateurs macro","185","Fédération de Russie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","15997.000015","Fc","Donnée calculée",""
"MK","Indicateurs macro","66","Fidji","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","4763.100059","Fc","Donnée calculée",""
"MK","Indicateurs macro","67","Finlande","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","49659.588178","Fc","Donnée calculée",""
"MK","Indicateurs macro","68","France","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","42532.438874","Fc","Donnée calculée",""
"MK","Indicateurs macro","74","Gabon","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","9679.722828","Fc","Donnée calculée",""
"MK","Indicateurs macro","75","Gambie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","735.236078","Fc","Donnée calculée",""
"MK","Indicateurs macro","73","Géorgie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3989.345341","Fc","Donnée calculée",""
"MK","Indicateurs macro","81","Ghana","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","2401.815577","Fc","Donnée calculée",""
"MK","Indicateurs macro","84","Grèce","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","21186.790514","Fc","Donnée calculée",""
"MK","Indicateurs macro","86","Grenade","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","7955.606892","Fc","Donnée calculée",""
"MK","Indicateurs macro","85","Groenland","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","47593.631726","Fc","Donnée calculée",""
"MK","Indicateurs macro","89","Guatemala","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3452.82893","Fc","Donnée calculée",""
"MK","Indicateurs macro","90","Guinée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","726.089404","Fc","Donnée calculée",""
"MK","Indicateurs macro","61","Guinée équatoriale","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","20246.991548","Fc","Donnée calculée",""
"MK","Indicateurs macro","175","Guinée-Bissau","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","621.94077","Fc","Donnée calculée",""
"MK","Indicateurs macro","91","Guyana","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3944.178813","Fc","Donnée calculée",""
"MK","Indicateurs macro","93","Haïti","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","803.973991","Fc","Donnée calculée",""
"MK","Indicateurs macro","95","Honduras","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","2136.773905","Fc","Donnée calculée",""
"MK","Indicateurs macro","97","Hongrie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","13739.589942","Fc","Donnée calculée",""
"MK","Indicateurs macro","36","Îles Caïmanes","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","59592.627771","Fc","Donnée calculée",""
"MK","Indicateurs macro","47","Îles Cook","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","16971.901278","Fc","Donnée calculée",""
"MK","Indicateurs macro","127","Îles Marshall","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3617.751501","Fc","Donnée calculée",""
"MK","Indicateurs macro","25","Îles Salomon","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1839.056491","Fc","Donnée calculée",""
"MK","Indicateurs macro","224","Îles Turques et Caïques","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","22374.562039","Fc","Donnée calculée",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","30885.187225","Fc","Donnée calculée",""
"MK","Indicateurs macro","100","Inde","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1499.38242","Fc","Donnée calculée",""
"MK","Indicateurs macro","101","Indonésie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3620.663981","Fc","Donnée calculée",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","6966.659601","Fc","Donnée calculée",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","6112.878863","Fc","Donnée calculée",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","51023.48606","Fc","Donnée calculée",""
"MK","Indicateurs macro","99","Islande","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","49027.815665","Fc","Donnée calculée",""
"MK","Indicateurs macro","105","Israël","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","37452.126321","Fc","Donnée calculée",""
"MK","Indicateurs macro","106","Italie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","35705.760553","Fc","Donnée calculée",""
"MK","Indicateurs macro","109","Jamaïque","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","5005.595035","Fc","Donnée calculée",""
"MK","Indicateurs macro","110","Japon","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","40180.809978","Fc","Donnée calculée",""
"MK","Indicateurs macro","112","Jordanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3995.672686","Fc","Donnée calculée",""
"MK","Indicateurs macro","108","Kazakhstan","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","13752.023575","Fc","Donnée calculée",""
"MK","Indicateurs macro","114","Kenya","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1229.101416","Fc","Donnée calculée",""
"MK","Indicateurs macro","113","Kirghizistan","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1290.514","Fc","Donnée calculée",""
"MK","Indicateurs macro","83","Kiribati","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1705.492959","Fc","Donnée calculée",""
"MK","Indicateurs macro","275","Kosovo","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","4032.910247","Fc","Donnée calculée",""
"MK","Indicateurs macro","118","Koweït","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","48401.609794","Fc","Donnée calculée",""
"MK","Indicateurs macro","122","Lesotho","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1193.004244","Fc","Donnée calculée",""
"MK","Indicateurs macro","119","Lettonie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","14823.119575","Fc","Donnée calculée",""
"MK","Indicateurs macro","121","Liban","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","8882.803954","Fc","Donnée calculée",""
"MK","Indicateurs macro","123","Libéria","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","451.672553","Fc","Donnée calculée",""
"MK","Indicateurs macro","124","Libye","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","10623.933204","Fc","Donnée calculée",""
"MK","Indicateurs macro","125","Liechtenstein","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","173527.486268","Fc","Donnée calculée",""
"MK","Indicateurs macro","126","Lituanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","15483.230066","Fc","Donnée calculée",""
"MK","Indicateurs macro","256","Luxembourg","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","113341.237463","Fc","Donnée calculée",""
"MK","Indicateurs macro","154","Macédoine du Nord","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","5211.499148","Fc","Donnée calculée",""
"MK","Indicateurs macro","129","Madagascar","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","538.048867","Fc","Donnée calculée",""
"MK","Indicateurs macro","131","Malaisie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","10882.259575","Fc","Donnée calculée",""
"MK","Indicateurs macro","130","Malawi","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","319.134755","Fc","Donnée calculée",""
"MK","Indicateurs macro","132","Maldives","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","8291.47988","Fc","Donnée calculée",""
"MK","Indicateurs macro","133","Mali","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","803.855017","Fc","Donnée calculée",""
"MK","Indicateurs macro","134","Malte","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","23972.335472","Fc","Donnée calculée",""
"MK","Indicateurs macro","143","Maroc","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3158.206345","Fc","Donnée calculée",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","9662.833893","Fc","Donnée calculée",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1429.189585","Fc","Donnée calculée",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","10400.569944","Fc","Donnée calculée",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","3047.588282","Fc","Donnée calculée",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","172597.209233","Fc","Donnée calculée",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","4385.369601","Fc","Donnée calculée",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","7119.391447","Fc","Donnée calculée",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","11737.408284","Fc","Donnée calculée",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","605.985885","Fc","Donnée calculée",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1207.807683","Fc","Donnée calculée",""
"MK","Indicateurs macro","147","Namibie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","5490.05793","Fc","Donnée calculée",""
"MK","Indicateurs macro","148","Nauru","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","9406.70679","Fc","Donnée calculée",""
"MK","Indicateurs macro","149","Népal","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","651.313871","Fc","Donnée calculée",""
"MK","Indicateurs macro","157","Nicaragua","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1847.200726","Fc","Donnée calculée",""
"MK","Indicateurs macro","158","Niger","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","416.139942","Fc","Donnée calculée",""
"MK","Indicateurs macro","159","Nigéria","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","2996.963827","Fc","Donnée calculée",""
"MK","Indicateurs macro","162","Norvège","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","103110.441896","Fc","Donnée calculée",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","38344.045038","Fc","Donnée calculée",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","42232.040825","Fc","Donnée calculée",""
"MK","Indicateurs macro","221","Oman","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","21227.224673","Fc","Donnée calculée",""
"MK","Indicateurs macro","226","Ouganda","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","684.705257","Fc","Donnée calculée",""
"MK","Indicateurs macro","235","Ouzbékistan","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1921.762314","Fc","Donnée calculée",""
"MK","Indicateurs macro","165","Pakistan","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1212.181336","Fc","Donnée calculée",""
"MK","Indicateurs macro","180","Palaos","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","10768.116635","Fc","Donnée calculée",""
"MK","Indicateurs macro","299","Palestine","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","2826.048941","Fc","Donnée calculée",""
"MK","Indicateurs macro","166","Panama","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","11879.756529","Fc","Donnée calculée",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","2800.156553","Fc","Donnée calculée",""
"MK","Indicateurs macro","169","Paraguay","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","4479.905893","Fc","Donnée calculée",""
"MK","Indicateurs macro","150","Pays-Bas","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","52074.773952","Fc","Donnée calculée",""
"MK","Indicateurs macro","170","Pérou","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","6583.118622","Fc","Donnée calculée",""
"MK","Indicateurs macro","171","Philippines","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","2760.290133","Fc","Donnée calculée",""
"MK","Indicateurs macro","173","Pologne","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","13684.131318","Fc","Donnée calculée",""
"MK","Indicateurs macro","70","Polynésie française","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","22045.687291","Fc","Donnée calculée",""
"MK","Indicateurs macro","177","Porto Rico","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","27773.839348","Fc","Donnée calculée",""
"MK","Indicateurs macro","174","Portugal","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","21474.211015","Fc","Donnée calculée",""
"MK","Indicateurs macro","179","Qatar","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","88304.833242","Fc","Donnée calculée",""
"MK","Indicateurs macro","212","République arabe syrienne","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1363.82469","Fc","Donnée calculée",""
"MK","Indicateurs macro","37","République centrafricaine","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","347.913167","Fc","Donnée calculée",""
"MK","Indicateurs macro","117","République de Corée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","26024.012111","Fc","Donnée calculée",""
"MK","Indicateurs macro","146","République de Moldova","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1961.072076","Fc","Donnée calculée",""
"MK","Indicateurs macro","250","République démocratique du Congo","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","458.125692","Fc","Donnée calculée",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1838.80602","Fc","Donnée calculée",""
"MK","Indicateurs macro","56","République dominicaine","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","6094.728502","Fc","Donnée calculée",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","666.272365","Fc","Donnée calculée",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","898.349499","Fc","Donnée calculée",""
"MK","Indicateurs macro","183","Roumanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","9544.854848","Fc","Donnée calculée",""
"MK","Indicateurs macro","229","Royaume-Uni","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","42597.737474","Fc","Donnée calculée",""
"MK","Indicateurs macro","184","Rwanda","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","688.876883","Fc","Donnée calculée",""
"MK","Indicateurs macro","189","Sainte-Lucie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","8367.17396","Fc","Donnée calculée",""
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","14834.052626","Fc","Donnée calculée",""
"MK","Indicateurs macro","192","Saint-Marin","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","57735.033037","Fc","Donnée calculée",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","6597.213752","Fc","Donnée calculée",""
"MK","Indicateurs macro","244","Samoa","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","4217.831676","Fc","Donnée calculée",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2013","2013","","1619.532714","Fc","Donnée calculée",""
